DateTime,Open,High,Low,Close,Volume
2016-07-19T14:00:00.0000000,139.5,140.7,139.37,140.21,4746600
2016-07-19T15:00:00.0000000,140.21,140.65,139.51,139.64,3296580
2016-07-19T16:00:00.0000000,139.63,139.99,139.36,139.71,3264640
2016-07-19T17:00:00.0000000,139.7,139.96,138.6,138.9,8612630
2016-07-19T18:00:00.0000000,138.88,139.24,138.42,139.15,6211100
2016-07-20T10:00:00.0000000,139.55,139.55,138.65,139.07,4970090
2016-07-20T11:00:00.0000000,139.12,139.55,138.6,139.35,9767250
2016-07-20T12:00:00.0000000,139.35,140,139.35,139.42,5645200
2016-07-20T13:00:00.0000000,139.46,139.57,138.06,138.07,8674210
2016-07-20T14:00:00.0000000,138.09,138.37,138.06,138.29,2881940
2016-07-20T15:00:00.0000000,138.29,138.3,137.62,137.72,7533410
2016-07-20T16:00:00.0000000,137.74,138.14,137.55,137.68,4611300
2016-07-20T17:00:00.0000000,137.71,138.85,137.41,138.7,12792380
2016-07-20T18:00:00.0000000,138.68,139.23,138.62,138.94,6073660
2016-07-21T10:00:00.0000000,139.34,139.85,138.8,139,9244760
2016-07-21T11:00:00.0000000,139,139.19,137.8,138.1,4981490
2016-07-21T12:00:00.0000000,138.11,138.39,137.91,138.14,2754240
2016-07-21T13:00:00.0000000,138.14,138.97,138.02,138.61,3870670
2016-07-21T14:00:00.0000000,138.6,139.1,138.31,138.69,3093070
2016-07-21T15:00:00.0000000,138.75,139.1,138.5,138.72,1708490
2016-07-21T16:00:00.0000000,138.72,139,138.6,138.78,1395910
2016-07-21T17:00:00.0000000,138.8,138.89,138.18,138.85,3370260
2016-07-21T18:00:00.0000000,138.86,138.88,138.3,138.59,1714880
2016-07-22T10:00:00.0000000,137.86,138.33,137.68,138.12,6391100
2016-07-22T11:00:00.0000000,138.12,138.75,138,138.75,5576170
2016-07-22T12:00:00.0000000,138.73,138.87,138.29,138.35,3512040
2016-07-22T13:00:00.0000000,138.35,138.83,138.2,138.6,2136040
2016-07-22T14:00:00.0000000,138.6,138.68,138.35,138.35,1964580
2016-07-22T15:00:00.0000000,138.35,138.4,137.83,137.91,3286380
2016-07-22T16:00:00.0000000,137.9,138.36,137.75,138.15,2393860
2016-07-22T17:00:00.0000000,138.12,138.32,137.8,137.84,3545920
2016-07-22T18:00:00.0000000,137.82,138.14,137.57,138.13,4363340
2016-07-25T10:00:00.0000000,138.25,138.66,136.7,137.02,10588840
2016-07-25T11:00:00.0000000,137.02,137.56,136.87,137.4,3979140
2016-07-25T12:00:00.0000000,137.43,137.5,136.81,137.07,3644750
2016-07-25T13:00:00.0000000,137.05,137.13,135.9,136.14,6645230
2016-07-25T14:00:00.0000000,136.17,136.3,135.55,136.05,4582640
2016-07-25T15:00:00.0000000,136.08,136.3,135.66,135.76,3256360
2016-07-25T16:00:00.0000000,135.79,136.19,135.5,135.91,4579520
2016-07-25T17:00:00.0000000,135.87,135.96,135.52,135.66,4677010
2016-07-25T18:00:00.0000000,135.65,135.9,135.5,135.8,4398260
2016-07-26T10:00:00.0000000,136.2,136.7,134.55,134.59,13711030
2016-07-26T11:00:00.0000000,134.57,134.92,134.05,134.39,8895290
2016-07-26T12:00:00.0000000,134.39,134.9,134.08,134.16,3897310
2016-07-26T13:00:00.0000000,134.15,134.29,133.6,133.8,5866900
2016-07-26T14:00:00.0000000,133.81,133.99,133.33,133.41,3135390
2016-07-26T15:00:00.0000000,133.43,134.73,133.34,134.41,5559720
2016-07-26T16:00:00.0000000,134.39,135.22,134.25,134.6,8669220
2016-07-26T17:00:00.0000000,134.6,135.08,134.33,134.8,6651890
2016-07-26T18:00:00.0000000,134.78,136.12,134.7,136,8419630
2016-07-27T10:00:00.0000000,136.1,136.27,135.2,135.91,10063630
2016-07-27T11:00:00.0000000,135.95,136.66,135.69,135.98,9657250
2016-07-27T12:00:00.0000000,135.99,136.58,135.85,136.58,4622530
2016-07-27T13:00:00.0000000,136.56,137.12,136.53,136.94,6126830
2016-07-27T14:00:00.0000000,136.94,137.19,136.47,137.08,6844200
2016-07-27T15:00:00.0000000,137.04,137.4,136.88,137.31,6879620
2016-07-27T16:00:00.0000000,137.35,137.6,137.03,137.26,5011590
2016-07-27T17:00:00.0000000,137.29,137.59,136,136.36,9435930
2016-07-27T18:00:00.0000000,136.37,136.6,136.07,136.59,3044450
2016-07-28T10:00:00.0000000,137.05,137.09,135.77,136.03,11302110
2016-07-28T11:00:00.0000000,136.02,136.68,134.82,135.13,11813740
2016-07-28T12:00:00.0000000,135.12,135.6,135,135.35,5404810
2016-07-28T13:00:00.0000000,135.33,136.48,135.1,136.38,5747180
2016-07-28T14:00:00.0000000,136.38,136.8,136.16,136.41,3804670
2016-07-28T15:00:00.0000000,136.39,137.29,136.36,136.83,5589000
2016-07-28T16:00:00.0000000,136.82,137.19,136.7,136.97,3782020
2016-07-28T17:00:00.0000000,136.97,137.34,136.27,136.37,5656500
2016-07-28T18:00:00.0000000,136.37,136.96,136.31,136.95,2522370
2016-07-29T10:00:00.0000000,136.6,137.28,135.93,136.99,10147200
2016-07-29T11:00:00.0000000,136.99,137.14,136.6,136.96,3221660
2016-07-29T12:00:00.0000000,136.95,136.98,136.32,136.82,3289980
2016-07-29T13:00:00.0000000,136.77,137.1,136.64,137,2491630
2016-07-29T14:00:00.0000000,137,137.1,136.8,136.81,2247880
2016-07-29T15:00:00.0000000,136.81,137.97,136.5,137.88,7916170
2016-07-29T16:00:00.0000000,137.9,139.05,137.9,138.7,12530260
2016-07-29T17:00:00.0000000,138.7,139.77,138.56,139.69,9698080
2016-07-29T18:00:00.0000000,139.68,139.81,139.13,139.34,6874710
2016-08-01T10:00:00.0000000,140,141.21,139.74,140.12,11565630
2016-08-01T11:00:00.0000000,140.07,140.31,139.55,139.71,5257810
2016-08-01T12:00:00.0000000,139.77,140.49,139.64,139.96,2964590
2016-08-01T13:00:00.0000000,139.98,140.07,138.8,139.11,4336730
2016-08-01T14:00:00.0000000,139.1,139.15,138.37,138.66,4696170
2016-08-01T15:00:00.0000000,138.63,138.94,138.5,138.62,2632600
2016-08-01T16:00:00.0000000,138.6,139.05,137.67,137.9,7191410
2016-08-01T17:00:00.0000000,137.9,138.37,137.59,138.17,4030090
2016-08-01T18:00:00.0000000,138.14,138.73,138.04,138.4,4008760
2016-08-02T10:00:00.0000000,138.45,138.6,137.08,137.31,9360360
2016-08-02T11:00:00.0000000,137.27,137.69,136.75,136.93,6000820
2016-08-02T12:00:00.0000000,136.9,137.6,136.41,136.44,5531920
2016-08-02T13:00:00.0000000,136.43,137.15,136.3,136.68,4259160
2016-08-02T14:00:00.0000000,136.74,136.9,136.02,136.03,4954600
2016-08-02T15:00:00.0000000,136.03,136.77,135.87,136.16,6120440
2016-08-02T16:00:00.0000000,136.15,136.5,135.8,135.96,6300470
2016-08-02T17:00:00.0000000,135.95,135.96,135.13,135.17,8117180
2016-08-02T18:00:00.0000000,135.16,135.42,135,135.11,5993860
2016-08-03T10:00:00.0000000,134.73,135.78,134.27,135.02,8718190
2016-08-03T11:00:00.0000000,135.04,135.2,134.41,134.92,5631070
2016-08-03T12:00:00.0000000,134.92,136.2,134.84,135.5,8169610
2016-08-03T13:00:00.0000000,135.5,135.64,134.7,135.08,3304930
2016-08-03T14:00:00.0000000,135.07,135.25,134.65,134.99,2543960
2016-08-03T15:00:00.0000000,134.97,135.22,134.6,134.96,2460380
2016-08-03T16:00:00.0000000,134.98,135.44,134.64,135.2,2108340
2016-08-03T17:00:00.0000000,135.2,136,134.52,135.94,9311130
2016-08-03T18:00:00.0000000,135.95,136.19,135.48,136.03,4282840
2016-08-04T10:00:00.0000000,136.47,137.3,136.26,137.28,8415830
2016-08-04T11:00:00.0000000,137.28,137.3,136.91,136.97,4389360
2016-08-04T12:00:00.0000000,136.99,137.28,136.5,137.11,4054230
2016-08-04T13:00:00.0000000,137.14,137.23,136.92,137,1739780
2016-08-04T14:00:00.0000000,137,137.6,137,137.4,4071660
2016-08-04T15:00:00.0000000,137.44,137.6,136.62,136.63,3934120
2016-08-04T16:00:00.0000000,136.65,137.09,136.02,136.53,5417810
2016-08-04T17:00:00.0000000,136.54,137.29,136.1,137.16,5272010
2016-08-04T18:00:00.0000000,137.19,137.46,136.99,137.15,3645990
2016-08-05T10:00:00.0000000,137.49,138.44,137.31,138.08,9075580
2016-08-05T11:00:00.0000000,138.08,138.25,137.63,137.85,3391010
2016-08-05T12:00:00.0000000,137.86,138.12,137.4,137.65,3007910
2016-08-05T13:00:00.0000000,137.67,138.02,137.41,137.91,2399880
2016-08-05T14:00:00.0000000,137.91,138.89,137.88,138.82,7898030
2016-08-05T15:00:00.0000000,138.82,138.86,138.17,138.44,5817090
2016-08-05T16:00:00.0000000,138.41,138.57,137.77,138.26,4218740
2016-08-05T17:00:00.0000000,138.26,138.58,138.05,138.5,4780790
2016-08-05T18:00:00.0000000,138.53,138.83,138.35,138.7,3714160
2016-08-08T10:00:00.0000000,139.02,139.75,139,139.28,6958640
2016-08-08T11:00:00.0000000,139.28,139.5,139.06,139.38,3184780
2016-08-08T12:00:00.0000000,139.36,139.73,139.34,139.44,2584970
2016-08-08T13:00:00.0000000,139.44,139.6,139.12,139.17,1404120
2016-08-08T14:00:00.0000000,139.13,139.28,138.78,138.98,6568620
2016-08-08T15:00:00.0000000,138.98,139.22,138.05,138.25,4926110
2016-08-08T16:00:00.0000000,138.25,139.1,138,139.02,4951020
2016-08-08T17:00:00.0000000,139.05,140.1,138.92,139.74,8895390
2016-08-08T18:00:00.0000000,139.74,139.9,139.33,139.55,3669140
2016-08-09T10:00:00.0000000,139.2,139.96,138.84,139.93,6863160
2016-08-09T11:00:00.0000000,139.94,140.25,139.72,140,5415000
2016-08-09T12:00:00.0000000,140.01,140.03,139.42,139.67,3585520
2016-08-09T13:00:00.0000000,139.67,139.67,138.7,138.85,8453360
2016-08-09T14:00:00.0000000,138.85,139.09,138.2,138.29,4286320
2016-08-09T15:00:00.0000000,138.29,138.66,137.85,138.32,6993930
2016-08-09T16:00:00.0000000,138.32,139,138.25,138.97,3571620
2016-08-09T17:00:00.0000000,139,139.81,138.9,139.44,7645360
2016-08-09T18:00:00.0000000,139.46,140.07,139.44,139.64,4841470
2016-08-10T10:00:00.0000000,139.2,139.2,138.58,138.7,4425230
2016-08-10T11:00:00.0000000,138.7,138.9,138.5,138.75,1494020
2016-08-10T12:00:00.0000000,138.75,139.45,138.71,139.08,3734840
2016-08-10T13:00:00.0000000,139.08,139.41,138.91,139.35,1233900
2016-08-10T14:00:00.0000000,139.35,139.59,138.94,138.97,2786920
2016-08-10T15:00:00.0000000,138.95,139.21,138.71,138.92,2159260
2016-08-10T16:00:00.0000000,138.93,139.35,138.91,139.25,1948940
2016-08-10T17:00:00.0000000,139.25,139.8,138.77,138.92,9405760
2016-08-10T18:00:00.0000000,138.88,139.06,138.14,138.25,8087870
2016-08-11T10:00:00.0000000,138.16,138.74,137.68,138.09,8202800
2016-08-11T11:00:00.0000000,138.09,138.5,137.7,138.06,2559360
2016-08-11T12:00:00.0000000,138.06,138.98,137.9,138.85,4770350
2016-08-11T13:00:00.0000000,138.87,139.29,138.73,139.19,4241340
2016-08-11T14:00:00.0000000,139.2,139.5,138.53,138.56,3803730
2016-08-11T15:00:00.0000000,138.54,139.23,138.36,138.86,2689120
2016-08-11T16:00:00.0000000,138.88,139.35,138.88,139.18,2931830
2016-08-11T17:00:00.0000000,139.23,139.74,139.2,139.37,5972520
2016-08-11T18:00:00.0000000,139.4,139.74,139.26,139.67,2727100
2016-08-12T10:00:00.0000000,140.2,141.39,140.13,140.47,13848820
2016-08-12T11:00:00.0000000,140.44,140.86,140.14,140.14,3949670
2016-08-12T12:00:00.0000000,140.14,140.55,140.05,140.44,2894690
2016-08-12T13:00:00.0000000,140.38,140.44,139.77,139.92,4934180
2016-08-12T14:00:00.0000000,139.94,140.16,139.45,139.73,3681570
2016-08-12T15:00:00.0000000,139.74,139.91,139.1,139.21,3949490
2016-08-12T16:00:00.0000000,139.18,139.7,139.1,139.56,2655180
2016-08-12T17:00:00.0000000,139.55,139.71,139.1,139.35,3298220
2016-08-12T18:00:00.0000000,139.32,139.7,139.12,139.3,4424830
2016-08-15T10:00:00.0000000,140.25,140.4,139.57,140.3,7376290
2016-08-15T11:00:00.0000000,140.31,140.49,139.7,139.81,4002100
2016-08-15T12:00:00.0000000,139.84,140,138.86,139.18,5696860
2016-08-15T13:00:00.0000000,139.16,139.58,139.07,139.1,1138930
2016-08-15T14:00:00.0000000,139.1,139.44,138.98,139.35,2384060
2016-08-15T15:00:00.0000000,139.37,139.94,139.2,139.26,4202750
2016-08-15T16:00:00.0000000,139.29,140.2,139.23,139.73,7136460
2016-08-15T17:00:00.0000000,139.79,139.99,139.38,139.75,4686440
2016-08-15T18:00:00.0000000,139.77,139.99,139.56,139.78,3197280
2016-08-16T10:00:00.0000000,139.51,139.8,138.37,139.64,9399430
2016-08-16T11:00:00.0000000,139.64,140.1,139.3,139.66,5592430
2016-08-16T12:00:00.0000000,139.71,141.08,139.7,140.99,11632680
2016-08-16T13:00:00.0000000,140.98,140.99,140.14,140.23,4225680
2016-08-16T14:00:00.0000000,140.26,140.53,139.81,139.88,3845910
2016-08-16T15:00:00.0000000,139.89,139.94,139.04,139.18,6169270
2016-08-16T16:00:00.0000000,139.17,139.2,138.55,138.79,10790090
2016-08-16T17:00:00.0000000,138.77,139.08,138.07,138.26,8938300
2016-08-16T18:00:00.0000000,138.26,138.65,138.03,138.21,3587030
2016-08-17T10:00:00.0000000,138.21,138.8,138.04,138.1,6153720
2016-08-17T11:00:00.0000000,138.12,138.47,137.52,137.66,9331980
2016-08-17T12:00:00.0000000,137.7,138.2,137.17,138,4939440
2016-08-17T13:00:00.0000000,138.01,138.48,137.9,138.2,2215060
2016-08-17T14:00:00.0000000,138.2,138.76,138.15,138.42,4387830
2016-08-17T15:00:00.0000000,138.43,138.62,138.13,138.52,1564650
2016-08-17T16:00:00.0000000,138.55,138.66,137.76,137.76,3671210
2016-08-17T17:00:00.0000000,137.77,138.58,137.71,138.48,5238430
2016-08-17T18:00:00.0000000,138.54,138.69,138.21,138.39,4606920
2016-08-18T10:00:00.0000000,138.72,140.14,138.72,139.57,12820840
2016-08-18T11:00:00.0000000,139.57,139.65,138.76,138.95,4166260
2016-08-18T12:00:00.0000000,138.95,139.32,138.72,139.19,1514230
2016-08-18T13:00:00.0000000,139.19,139.3,138.67,138.98,1266520
2016-08-18T14:00:00.0000000,138.95,139.31,138.76,138.86,1944110
2016-08-18T15:00:00.0000000,138.86,138.86,137.03,137.12,14949380
2016-08-18T16:00:00.0000000,137.11,137.16,136.2,136.32,12458890
2016-08-18T17:00:00.0000000,136.31,136.97,136.25,136.97,5318170
2016-08-18T18:00:00.0000000,136.95,137.4,136.8,137.13,6888460
2016-08-19T10:00:00.0000000,137.7,137.7,135.52,135.81,10740760
2016-08-19T11:00:00.0000000,135.81,136.42,135.68,135.86,8683370
2016-08-19T12:00:00.0000000,135.87,136.28,135.7,136.1,4216920
2016-08-19T13:00:00.0000000,136.11,136.46,136.05,136.1,2531440
2016-08-19T14:00:00.0000000,136.11,136.26,135.77,135.83,3324440
2016-08-19T15:00:00.0000000,135.82,136.29,135.73,136.27,2278780
2016-08-19T16:00:00.0000000,136.26,136.7,135.78,136.18,4605110
2016-08-19T17:00:00.0000000,136.19,136.36,135.91,136.09,3826530
2016-08-19T18:00:00.0000000,136.08,136.1,135.79,135.81,2010320
2016-08-22T10:00:00.0000000,135.2,135.49,134.6,135.36,8784550
2016-08-22T11:00:00.0000000,135.39,135.88,135.2,135.68,5431290
2016-08-22T12:00:00.0000000,135.68,136.19,135.1,135.24,4466510
2016-08-22T13:00:00.0000000,135.24,135.6,135,135.56,3861020
2016-08-22T14:00:00.0000000,135.54,135.85,135.51,135.82,2022150
2016-08-22T15:00:00.0000000,135.82,136.1,135.72,135.99,1860530
2016-08-22T16:00:00.0000000,135.98,136.58,135.93,136.46,6401400
2016-08-22T17:00:00.0000000,136.46,137.4,136.44,137.14,9839170
2016-08-22T18:00:00.0000000,137.14,137.47,136.9,137.34,4328210
2016-08-23T10:00:00.0000000,136.95,137.87,136.9,137.52,9089850
2016-08-23T11:00:00.0000000,137.54,138.5,137.51,138.15,8670670
2016-08-23T12:00:00.0000000,138.13,138.43,138.06,138.28,2718270
2016-08-23T13:00:00.0000000,138.23,138.74,138.17,138.63,2483820
2016-08-23T14:00:00.0000000,138.65,138.9,138.47,138.76,2944610
2016-08-23T15:00:00.0000000,138.8,139.4,138.74,139.3,5257670
2016-08-23T16:00:00.0000000,139.3,139.5,139.13,139.37,4635470
2016-08-23T17:00:00.0000000,139.4,140.1,139.07,139.99,11803200
2016-08-23T18:00:00.0000000,139.98,140.48,139.73,140.25,10634000
2016-08-24T10:00:00.0000000,139.7,140.5,139.41,140.07,11368900
2016-08-24T11:00:00.0000000,140.07,140.09,139.2,139.54,5595240
2016-08-24T12:00:00.0000000,139.51,140.15,139.33,139.75,2176780
2016-08-24T13:00:00.0000000,139.76,140,139.4,139.72,1870740
2016-08-24T14:00:00.0000000,139.7,139.79,139.28,139.37,2304760
2016-08-24T15:00:00.0000000,139.37,139.66,139.27,139.5,1628390
2016-08-24T16:00:00.0000000,139.49,139.49,138.52,138.95,12218160
2016-08-24T17:00:00.0000000,138.92,139.85,138.84,139.15,6461760
2016-08-24T18:00:00.0000000,139.14,139.49,139.04,139.43,2040810
2016-08-25T10:00:00.0000000,139.99,141,139.67,140.08,18569460
2016-08-25T11:00:00.0000000,140.13,140.54,139.82,140.5,8044880
2016-08-25T12:00:00.0000000,140.47,140.67,139.93,140.05,4009790
2016-08-25T13:00:00.0000000,140.03,140.39,139.92,140.34,1757770
2016-08-25T14:00:00.0000000,140.34,140.44,140,140.15,1499460
2016-08-25T15:00:00.0000000,140.15,140.45,140.06,140.36,1277140
2016-08-25T16:00:00.0000000,140.4,141,140.38,140.86,8916430
2016-08-25T17:00:00.0000000,140.85,141.25,140.68,140.94,11439230
2016-08-25T18:00:00.0000000,140.97,142.9,140.88,142.84,19095470
2016-08-26T10:00:00.0000000,143.24,144.54,143.2,144.31,17240390
2016-08-26T11:00:00.0000000,144.31,145.25,144.04,144.72,13346070
2016-08-26T12:00:00.0000000,144.72,144.97,144.1,144.14,5048680
2016-08-26T13:00:00.0000000,144.15,144.15,143.23,143.92,4956020
2016-08-26T14:00:00.0000000,143.87,144.6,143.76,144.4,3503100
2016-08-26T15:00:00.0000000,144.38,145,144.38,144.83,5249400
2016-08-26T16:00:00.0000000,144.88,144.94,144.34,144.57,5888460
2016-08-26T17:00:00.0000000,144.6,145.13,143.87,145.03,12108000
2016-08-26T18:00:00.0000000,145.08,145.6,144.87,145.1,6939930
2016-08-29T10:00:00.0000000,144.45,144.47,142.84,143.28,11707980
2016-08-29T11:00:00.0000000,143.27,143.27,142.57,143.05,5759710
2016-08-29T12:00:00.0000000,143.05,143.15,142.51,142.73,3961540
2016-08-29T13:00:00.0000000,142.71,142.82,142.53,142.65,1938750
2016-08-29T14:00:00.0000000,142.64,143.87,142.61,143.37,4869930
2016-08-29T15:00:00.0000000,143.37,143.64,142.75,142.78,3830290
2016-08-29T16:00:00.0000000,142.78,143.14,142.57,142.79,3977390
2016-08-29T17:00:00.0000000,142.79,143.73,142.71,143.1,7031430
2016-08-29T18:00:00.0000000,143.11,143.5,143.11,143.5,2164580
2016-08-30T10:00:00.0000000,143.58,144.94,143.51,144.77,10935880
2016-08-30T11:00:00.0000000,144.78,144.97,144.2,144.7,4209330
2016-08-30T12:00:00.0000000,144.7,144.8,144.36,144.8,2159040
2016-08-30T13:00:00.0000000,144.8,145,144.54,144.73,3584290
2016-08-30T14:00:00.0000000,144.73,145.3,144.7,145.06,3435320
2016-08-30T15:00:00.0000000,145.08,145.12,144.62,145.01,3623420
2016-08-30T16:00:00.0000000,145.04,145.2,144.86,144.88,3310020
2016-08-30T17:00:00.0000000,144.88,144.88,143.27,143.5,13895590
2016-08-30T18:00:00.0000000,143.49,143.65,143.2,143.3,4916450
2016-08-31T10:00:00.0000000,143.18,143.6,142.55,142.91,7165660
2016-08-31T11:00:00.0000000,142.93,143.49,142.8,143.16,4969840
2016-08-31T12:00:00.0000000,143.18,144.05,143.09,143.96,4057500
2016-08-31T13:00:00.0000000,143.96,144,143,143.2,2853980
2016-08-31T14:00:00.0000000,143.17,143.35,143.01,143.31,1039630
2016-08-31T15:00:00.0000000,143.33,143.49,142.81,143,4003710
2016-08-31T16:00:00.0000000,142.97,143.65,142.94,143.53,3848240
2016-08-31T17:00:00.0000000,143.57,143.98,142.85,143.26,7251590
2016-08-31T18:00:00.0000000,143.28,143.44,142.6,143.37,9160970
2016-09-01T10:00:00.0000000,143.88,144.38,143.6,143.76,7149290
